SOURCE CODE	SPECIATION	ISOLATE	ISOLATION SOURCE	LOCATION	SPECIFIC LOCATION	VNCO	TEIC	AMPI	DOXY	ERTH	NTRO	GENT	LNZD	LVFL	QUIN	STEP	TGC		Resistance count
FC	Enterococcus faecium	0286C	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	S	S	S	S	S	S	S	S		0
FC	Enterococcus faecium	0493A	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	R	I	S	S	S	S	S	S		1
FC	Enterococcus faecium	0497C	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	I	R	S	S	S	I	S	R		2
FC	Enterococcus faecium	0512A	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	R	S	S	S	S	S	S		3
FC	Enterococcus faecium	0539J	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	R	S	S	I	S	S	S		3
FC	Enterococcus faecium	0554I	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	S	S	R	S	S	S	S		3
FC	Enterococcus faecium	0555C	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	I	R	S	I	S	I	S	S		2
FC	Enterococcus faecium	0555I	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	I	S	I	I	S	S	S		2
NWS	Enterococcus faecium	EntR_0001	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	I	S	S	S		2
NWS	Enterococcus faecium	EntR_0008	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	R	S	S	S	R	I	S	S		2
NWS	Enterococcus faecium	EntR_0194	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	S	I	I	S	S		2
NWS	Enterococcus faecium	EntR_0196	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	S	R	S	S	S	S	I	S	S		1
NWS	Enterococcus faecium	SWEntR_0229	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	I	I	S	S		2
NWS	Enterococcus faecium	SWEntR_0253	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	S	I	S	S		2
NWS	Enterococcus faecium	SWEntR_0256	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	S	R	S	S	S	S	I	S	S		1
NWS	Enterococcus faecium	SWEntR_0266	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	S	R	I	S	S	S	I	S	S		1
NWS	Enterococcus faecium	SWEntR_0269	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	R	S	S	S	S	I	S	S		1
NWS	Enterococcus faecium	SWEntR_0331	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	R	S	S	S	S	I	S	S		1
NWS	Enterococcus faecium	SWEntR_0335	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	R	S	S	S	S	I	S	S		1
NWS	Enterococcus faecium	SWEntR_0358	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	S	S	S	S		2
NWS	Enterococcus faecium	SWEntR_0363	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	I	R	S	S		3
NWS	Enterococcus faecium	SWEntR_0364	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	S	I	S	S		2
NWS	Enterococcus faecium	SWEntR_0365	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	I	I	I	S		2
NWS	Enterococcus faecium	Ent_0004	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	I	S	S	S	I	S	S	S		0
NWS	Enterococcus faecium	Ent_0010	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	I	S	S	S	S	S	S	S		0
NWS	Enterococcus faecium	Ent_0013	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	R	S	S	S	S	S	S	S		1
NWS	Enterococcus faecium	Ent_0032	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	S	I	S	S	S	S	S	S	S		0
NWS	Enterococcus faecium	Ent_0081	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	S	S	S	S	S	S	S	S		0
NWS	Enterococcus faecium	Ent_0086	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	S	S	S	S		2
NWS	Enterococcus faecium	Ent_0189	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	S	S	S	S	S	S	S	S		1
NWS	Enterococcus faecium	Ent_0236	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	I	S	S	S	S	S	S	S		1
NWS	Enterococcus faecium	Ent_0332	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	I	S	S	S	S	S	S	S		1
NWS	Enterococcus faecium	Ent_0336	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	S	R	S	S	S	S	I	S	S		1
NWS	Enterococcus faecium	SWEnt_0923	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	R	S	S	S	S	S	S	S		1
NWS	Enterococcus faecium	SWEnt_0924	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	S	S	S	S		2
NWS	Enterococcus faecium	SWEnt_0925	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	I	S	S	S	R	S	S	S		1
NWS	Enterococcus faecium	SWEnt_0926	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	I	S	S	S	S	S	S	S		0
NWS	Enterococcus faecium	SWEnt_0927	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	R	S	S	S	S	S	S	S		1
NWS	Enterococcus faecium	SWEnt_0928	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	I	S	S	S	I	S	S	S		0
NWS	Enterococcus faecium	SWEnt_0929	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	I	S	S	S	S	S	S	S		0
NWS	Enterococcus faecium	SWEnt_0930	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	I	S	S	S	S	S	S	S		0
NWS	Enterococcus faecium	SWEnt_0939	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	I	S	S	S	S	S	S	S		0
NWS	Enterococcus faecium	SWEnt_0943	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	S	S	S	S	S	I	S	S		0
NWS	Enterococcus faecium	SWEnt_0978	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	S	I	S	S	S	S	S	S	S		0
NWS	Enterococcus faecium	SWEnt_0980	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	I	S	S	S	I	S	S	S		1
NWS	Enterococcus faecium	SWEnt_0984	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	S	I	S	S	S	S	S	S	S		0
NWS	Enterococcus faecium	SWEnt_1012	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	R	S	S	S	S	S	S	S		1
NWS	Enterococcus faecium	SWEnt_1013	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	S	S	S	S	S	S	S	S		0
NWS	Enterococcus faecium	SWEnt_1077	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	S	I	S	S	S	S	S	S	S		0
NWS	Enterococcus faecium	SWEnt_1143	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	I	S	S	S	I	S	S	S		1
NWS	Enterococcus faecium	SWEnt_1160	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	I	S	S	S	S	S	S	S		0
NWS	Enterococcus faecium	SWEnt_1169	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	I	S	S	S	S	S	S	S	S		0
NWS	Enterococcus faecium	SWEnt_1171	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	S	I	S	S	S	S	S	S	S		0
NWS	Enterococcus faecium	SWEnt_1192	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	I	R	S	S	S	S	I	S	S		1
NWS	Enterococcus faecium	SWEnt_1193	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	S	S	S	S	S	S	S	S	S		0
NWS	Enterococcus faecium	SWEnt_1194	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	S	S	S	S	S	S	S	S	S		0
NWS	Enterococcus faecium	SWEnt_1195	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	I	S	S	S	S	I	S	S		1
NWS	Enterococcus faecium	SWEnt_1198	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	S	S	S	S	S	S	S	S	S		0
NWS	Enterococcus faecium	SWENTR-0113	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	R	R	R	S	S	S	S	S	S	S		3
NWS	Enterococcus faecium	SWEntR_0124	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	S	S	S	S	I	S	S		2
NWS	Enterococcus faecium	SWEntR_0262	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	S	R	R	I	S	S	S	S	S	S		2
WW	Enterococcus faecium	0067L	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	R	S	S	S	I	S	S	S		1
WW	Enterococcus faecium	0081C	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	I	I	S	S	S	S	I	R	S		1
WW	Enterococcus faecium	0081E	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	I	S	S	S	S	I	S	S	S		0
WW	Enterococcus faecium	0081L	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	R	S	S	S	I	I	S	S		1
WW	Enterococcus faecium	0096C	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	S	S	S	S	S	S	S	S		0
WW	Enterococcus faecium	0096K	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	I	R	S	S	S	S	I	S	S		1
FC	Enterococcus faecium	0103C	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S 	S	S	S	S	R	S	S	S	S	S	S		1
FC	Enterococcus faecium	0113I	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S 	S	S	R	R	S	S	S	S	S	R	S		3
FC	Enterococcus faecium	0029A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S 	S	S	S	I	S	S	S	S	S	S	S		0
FC	Enterococcus faecium	0035D	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S 	S	S	R	I	R	S	S	S	S	S	S		2
FC	Enterococcus faecium	0035L	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S 	S	S	R	R	R	S	S	S	I	I	S		3
FC	Enterococcus faecium	0811C	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S	S	S	R	R	S	S	S	S	S	S	S		2
FC	Enterococcus faecium	0826B	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	I	S	I	I	S	S	S		2
FC	Enterococcus faecium	0836K	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	S	S	S	I	I	S	S		2
WW	Enterococcus faecium	0117I	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	R	R	S	S	S	I	S	S	S		2
WW	Enterococcus faecium	0117J	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	R	R	R	S	S	S	S	S	S	S		3
WW	Enterococcus faecium	0134E	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	I	S	S	S	S	S	S	S		0
WW	Enterococcus faecium	0134L	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	I	R	S	S	S	S	S	R	S		2
WW	Enterococcus faecium	0135A	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	I	S	S	S	S	S	S	S		0
WW	Enterococcus faecium	0135C	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	I	S	S	S	I	S	S	S		0
WW	Enterococcus faecium	0137A	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	R	R	S	S	S	S	S	S	S		2
WW	Enterococcus faecium	0137C	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	I	S	S	S	S	S	S	S		0
WW	Enterococcus faecium	0141E	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	I	S	S	S	I	S	S	S		0
WW	Enterococcus faecium	0141M	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	R	R	R	S	S	S	R	S	S	S		4
WW	Enterococcus faecium	0142A	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	S	S	S	S	S	S	S	S		0
WW	Enterococcus faecium	0142I	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	R	S	S	S	S	S	S	S		1
WW	Enterococcus faecium	0147M	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	R	R	R	S	S	S	S	S	S	S		3
WW	Enterococcus faecium	0152A	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	I	S	S	S	S	S	S	S		0
WW	Enterococcus faecium	0152L	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	R	I	R	S	S	S	S	S	S	S		2
WW	Enterococcus faecium	0152M	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	R	I	S	S	S	S	S	S		1
WW	Enterococcus faecium	0039D	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	I	I	S	S	S	S	S	S		0
WW	Enterococcus faecium	0039E	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	I	I	S	S	S	S	S	S		0
WW	Enterococcus faecium	0039J	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	I	R	S	S	S	S	R	S	S		2
WW	Enterococcus faecium	0053M	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	I	R	S	S	R	S	R	S	S		3
WW	Enterococcus faecium	0060D	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	R	S	I	S	S	S	S	S	I	S		1
WW	Enterococcus faecium	0067A	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	S	S	S	S	S	S	S	S		0
FC	Enterococcus faecium	0770I	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	I	S	S	S	I	S	S		2
WW	Enterococcus faecium	0117B	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	R	S	S	S	S	S	S	S		1
WW	Enterococcus faecium	0117D	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	R	S	S	S	S	S	S	S		1
WW	Enterococcus faecium	0117E	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	I	S	S	S	S	S	S	S		0
WW	Enterococcus faecium	0117M	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	R	S	S	S	S	S	S	S		1
WW	Enterococcus faecium	0124I	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	I	S	S	S	S	S	S	S		0
WW	Enterococcus faecium	0124J	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	R	S	S	S	S	S	S	S		1
WW	Enterococcus faecium	0124K	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	R	S	S	S	S	S	S	S		1
WW	Enterococcus faecium	0124M	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	R	S	S	S	S	S	S	S		1
WW	Enterococcus faecium	0134A	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	R	S	S	S	S	S	S	S		1
WW	Enterococcus faecium	0134B	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	R	S	S	S	S	S	S	S		1
WW	Enterococcus faecium	0134C	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	I	S	S	S	S	S	S	S		0
WW	Enterococcus faecium	0135B	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	S	S	S	S	S	S	S	S		0
WW	Enterococcus faecium	0135E	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	I	S	S	S	S	S	S	S		0
WW	Enterococcus faecium	0137E	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	I	S	S	S	S	S	S	S		0
WW	Enterococcus faecium	0138C	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	R	S	S	S	S	S	S	S		1
WW	Enterococcus faecium	0142B	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	I	S	S	S	S	S	S	S		0
WW	Enterococcus faecium	0142C	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	I	S	S	S	S	S	S	S		0
WW	Enterococcus faecium	0142D	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	I	I	S	S	S	S	S	S	S		0
WW	Enterococcus faecium	0142E	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	R	S	S	S	S	S	S	S		1
WW	Enterococcus faecium	0142J	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	R	R	S	R	S	S	R	S	S		4
WW	Enterococcus faecium	0145A	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	R	R	S	S	S	S	R	S	S		3
WW	Enterococcus faecium	0145B	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	I	R	S	I	S	S	R	S	S		2
WW	Enterococcus faecium	0145C	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	I	S	S	S	S	R	S	S		1
WW	Enterococcus faecium	0145D	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	R	R	S	I	S	I	S	S		2
WW	Enterococcus faecium	0145I	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	I	S	S	S	S	S	S	S		0
WW	Enterococcus faecium	0145J	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	I	I	S	S	S	S	S	S		0
WW	Enterococcus faecium	0145K	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	R	I	S	S	S	S	S	S		1
WW	Enterococcus faecium	0146B	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	S	S	S	S	I	S	S	S		0
WW	Enterococcus faecium	0146C	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	R	S	S	S	S	S	S	S		1
WW	Enterococcus faecium	0146D	Calgary	Canada: Alberta	51.0447° N, 114.0719° W	S	S	S	S	S	S	S	S	I	S	S	S		0
WW	Enterococcus faecium	0147B	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	S	S	S	S	S	S	S	S		0
WW	Enterococcus faecium	0147E	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	R	S	S	S	S	I	S	S		1
WW	Enterococcus faecium	0147I	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	I	S	S	S	S	S	S	S		0
WW	Enterococcus faecium	0147L	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	R	S	R	S	R	I	S	S		3
WW	Enterococcus faecium	0152C	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	I	S	S	S	S	S	S	S		0
WW	Enterococcus faecium	0152D	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	S	S	S	S	S	S	S	S		0
WW	Enterococcus faecium	0152E	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	S	S	S	S	S	S	S	S		0
WW	Enterococcus faecium	0152J	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	R	S	S	S	S	S	S	S		1
FC	Enterococcus faecium	0710J	Feedlot C	Canada: Alberta	50.3494° N, 113.7750° W	S	S	R	R	R	I	S	S	S	I	S	S		3
FC	Enterococcus faecium	0834B	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	S	I	S	S	S	R	I	S	S		1
FC	Enterococcus faecium	0845J	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	R	S	S	R	I	S	S		4
WW	Enterococcus faecium	0124L	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	I	S	S	S	S	S	S	S		0
WW	Enterococcus faecium	0138B	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	S	S	S	S	S	S	S	S		0
WW	Enterococcus faecium	0138D	Medicine Hat	Canada: Alberta	50.0421° N, 110.7197° W	S	S	S	S	S	S	S	S	S	S	S	S		0
FC	Enterococcus faecium	0021A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S 	S	S	I	S	I	S	S	S	I	S	S		0
FC	Enterococcus faecium	0021C	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S 	S	S	I	S	I	S	S	S	S	S	S		0
FC	Enterococcus faecium	0021D	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S 	S	S	I	S	S	S	S	S	I	S	S		0
FC	Enterococcus faecium	0029B	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S 	S	S	I	S	S	S	S	S	I	S	S		0
FC	Enterococcus faecium	0029E	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S 	S	S	I	S	R	S	S	S	I	S	S		1
FC	Enterococcus faecium	0035B	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S 	S	S	I	S	S	S	S	S	S	S	S		0
FC	Enterococcus faecium	0035C	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S 	S	S	I	S	I	S	S	S	S	S	S		0
FC	Enterococcus faecium	0064E	Feedlot A	Canada: Alberta	51.4962° N, 113.5103° W	S 	S	S	R	I	R	S	S	S	S	S	S		2
BP	Enterococcus faecium	BP-H112E-1	Carcass after Hide removal	Canada: Alberta	53.9333° N, 116.5765° W	S		S	R	R	I	S	S	I	S	S	S		2
BP	Enterococcus faecium	BP-H134E-2	Carcass after Hide removal	Canada: Alberta	53.9333° N, 116.5765° W	S		S	R	R	S	S	S	S	I	S	S		2
BP	Enterococcus faecium	BP-R2-2	Retail beef	Canada: Alberta	53.9333° N, 116.5765° W	S		S	S	R	S	S	S	S	I	S	S		1
BP	Enterococcus faecium	BP-W148E-3	Carcass after final wash	Canada: Alberta	53.9333° N, 116.5765° W	S		S	S	R	S	S	S	S	I	S	S		1
FC	Enterococcus faecium	0603I	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	I	S	S	S	I	I	S		2
FC	Enterococcus faecium	0606I	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	R	R	R	I	S	R	I	R	I	S		5
FC	Enterococcus faecium	0606J	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	I	S	I	I	I	I	S		2
FC	Enterococcus faecium	0614C	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	I	I	S	S	I	I	S	S		1
FC	Enterococcus faecium	0616A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	I	R	S	S	I	S	S	S		2
FC	Enterococcus faecium	0625K	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	R	R	R	R	S	S	I	R	S	S		5
FC	Enterococcus faecium	0670I	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	R	S	S	I	S	S	S		3
FC	Enterococcus faecium	0680I	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	I	S	S	I	S	S	S		2
FC	Enterococcus faecium	0681A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	I	S	S	I	I	I	S		2
FC	Enterococcus faecium	0681B	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	R	S	S	R	I	I	S		4
FC	Enterococcus faecium	0681C	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	I	S	S	I	I	S	S		2
FC	Enterococcus faecium	0681I	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	R	S	S	I	I	S	S		3
FC	Enterococcus faecium	0681J	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	R	S	S	I	I	S	S		3
FC	Enterococcus faecium	0681K	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	R	S	S	I	S	S	S		3
FC	Enterococcus faecium	0616B	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	R	S	R	R	S	S	S	I	S	S		3
FC	Enterococcus faecium	0626I	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	I	S	S	S	I	S	S		2
FC	Enterococcus faecium	0670J	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	R	S	S	I	R	S	S		4
CB	Enterococcus hirae	0011A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	S	S	S	S	S	S	S		2
CB	Enterococcus hirae	0012A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	I	S	S	S	S	I	S	S		1
CB	Enterococcus hirae	0012I	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	R	S	I	S	S	S	R		4
CB	Enterococcus hirae	0027I	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	I	S	I	S	I	S	S		2
CB	Enterococcus hirae	0083A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	R	S	S	I	S	S	S	R		3
CB	Enterococcus hirae	0083I	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	R	I	S	S	S	I	I	S	S		1
CB	Enterococcus hirae	0093A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	S	I	I	S	R	S	S	S	S		1
CB	Enterococcus hirae	0103I	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	I	S	S	S	S	S	R		3
CB	Enterococcus hirae	0105A	Feedlot B	Canada: Alberta	49.9315° N, 112.6889° W	S	S	S	S	I	R	S	R	I	I	S	R		3
CB	Enterococcus hirae	0126A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	S	S	R	S	I	S	S	S	S		1
CB	Enterococcus hirae	0127A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	S	S	I	S	S	S	S		2
CB	Enterococcus hirae	0126I	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	R	R	S	S	S	S	I	S	S		2
CB	Enterococcus hirae	0139A	Feedlot D	Canada: Alberta	53.4941° N, 112.0539° W	S	S	S	S	S	I	S	S	S	S	S	R		1
