Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR14024992,2021-03-21 23:55:19,2021-03-21 23:52:30,526303,194685663,526303,369,109,,https://sra-download.ncbi.nlm.nih.gov/traces/sra77/SRR/013696/SRR14024992,SRX10401566,ES-V-FC121-14JUL15-0539J,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8524276,SAMN14000006,simple,1352,Enterococcus faecium,ES-V-FC121-14JUL15-0539J,,,,,,,no,,,,,NML,SRA1208639,,public,2B3E7BEF6BCE7C9958B4A2245E8CAC60,9FDDF8BA4E34FF9A6E9DC9FE1EB77B4A
SRR14024957,2021-03-21 23:55:20,2021-03-21 23:52:32,539234,238549220,539234,442,123,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/013696/SRR14024957,SRX10401601,ES-V-FC121-19JAN16-0770I,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8524311,SAMN13999992,simple,1352,Enterococcus faecium,ES-V-FC121-19JAN16-0770I,,,,,,,no,,,,,NML,SRA1208639,,public,3FE1DF74B3301C06E28B7234D3B17DEC,5726BF2AFD7A80626CBD06B330178383
SRR14024970,2021-03-21 23:55:20,2021-03-21 23:52:32,423357,200969867,423357,474,109,,https://sra-download.ncbi.nlm.nih.gov/traces/sra1/SRR/013696/SRR14024970,SRX10401588,ES-V-FC132-10NOV15-0680I,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8524298,SAMN13999990,simple,1352,Enterococcus faecium,ES-V-FC132-10NOV15-0680I,,,,,,,no,,,,,NML,SRA1208639,,public,B8755E00EC0F897EED7CFFAD38882B9F,8169147FC2A235FBFE439215745840DD
SRR14024966,2021-03-21 23:55:20,2021-03-21 23:52:35,514520,235432142,514520,457,128,,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRR/013696/SRR14024966,SRX10401592,ES-V-FC132-24MAR16-0845J,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8524302,SAMN13999995,simple,1352,Enterococcus faecium,ES-V-FC132-24MAR16-0845J,,,,,,,no,,,,,NML,SRA1208639,,public,13A69D17A13F7899B720C589E397FFB1,9E7CB6D2108DDF80B28DC0878BDB910A
SRR14024993,2021-03-21 23:55:18,2021-03-21 23:52:59,517826,252015372,517826,486,130,,https://sra-download.ncbi.nlm.nih.gov/traces/sra24/SRR/013696/SRR14024993,SRX10401565,ES-V-FC142-10NOV15-0681A,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8524275,SAMN13999987,simple,1352,Enterococcus faecium,ES-V-FC142-10NOV15-0681A,,,,,,,no,,,,,NML,SRA1208639,,public,409B400EE5EDDDE057C328DE99E21A8D,AF211702D5C3AEDA855B290BF9A1D09C
SRR14024996,2021-03-21 23:55:18,2021-03-21 23:52:49,383975,181331449,383975,472,97,,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/013696/SRR14024996,SRX10401562,ES-V-FC142-10NOV15-0681B,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8524272,SAMN13999988,simple,1352,Enterococcus faecium,ES-V-FC142-10NOV15-0681B,,,,,,,no,,,,,NML,SRA1208639,,public,C1F5D9F2541153B5E3A36E720325424A,57A96D9C6D06DC8521B8B81D4AB3100E
SRR14024967,2021-03-22 00:00:16,2021-03-21 23:52:34,563944,258032631,563944,457,133,,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/013696/SRR14024967,SRX10401591,ES-V-FC142-10NOV15-0681I,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8524301,SAMN13999991,simple,1352,Enterococcus faecium,ES-V-FC142-10NOV15-0681I,,,,,,,no,,,,,NML,SRA1208639,,public,18E04A44FD18BDB13598D82C4EFD7872,EB55E1702E0C444FFF9F27971E2A4931
SRR14026492,2021-03-22 03:16:12,2021-03-22 03:13:04,601389,321609143,601389,534,199,,https://sra-download.ncbi.nlm.nih.gov/traces/sra17/SRR/013697/SRR14026492,SRX10403062,Ent-0013,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8525756,SAMN14000272,simple,1352,Enterococcus faecium,Ent-0013,,,,,,,no,,,,,NML,SRA1208654,,public,8AC082194D294B8449FAE1AEC6018254,305D020D134F582E0AACEFC21033E318
SRR14026498,2021-03-22 03:20:11,2021-03-22 03:12:49,564174,310719371,564174,550,183,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/013697/SRR14026498,SRX10403056,Ent-0032,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8525750,SAMN14000288,simple,1352,Enterococcus faecium,Ent-0032,,,,,,,no,,,,,NML,SRA1208654,,public,CC0B54CCEE4070EE51741C917D3AFABD,BED5F67F5A18D16A82373A4DBF92DC29
SRR14026501,2021-03-22 03:20:11,2021-03-22 03:13:00,642050,346080556,642050,539,202,,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRR/013697/SRR14026501,SRX10403053,Ent-0081,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8525747,SAMN14000287,simple,1352,Enterococcus faecium,Ent-0081,,,,,,,no,,,,,NML,SRA1208654,,public,434B4AC1FBB040A8759CC2E41CD370AD,EA78F1E9D83624BFC63A854BF7509555
SRR14026499,2021-03-22 03:16:12,2021-03-22 03:12:41,774901,413502854,774901,533,244,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/013697/SRR14026499,SRX10403055,Ent-0179,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8525749,SAMN14000039,simple,1352,Enterococcus faecium,Ent-0179,,,,,,,no,,,,,NML,SRA1208654,,public,94C870BE688915976A49404EFD718975,BF592A50F1BDD453D27AB24DA3DB6708
SRR14026495,2021-03-22 03:16:12,2021-03-22 03:12:58,779359,404480580,779359,518,230,,https://sra-download.ncbi.nlm.nih.gov/traces/sra78/SRR/013697/SRR14026495,SRX10403059,Ent-0332,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8525753,SAMN14000274,simple,1352,Enterococcus faecium,Ent-0332,,,,,,,no,,,,,NML,SRA1208654,,public,EE925D38BBF852F840D58C8BB8772BB5,6BCABCD59E6F16662C352660A2575056
SRR14026496,2021-03-22 03:16:12,2021-03-22 03:12:46,520907,245020214,520907,470,155,,https://sra-download.ncbi.nlm.nih.gov/traces/sra65/SRR/013697/SRR14026496,SRX10403058,EntR-0001,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8525752,SAMN14000314,simple,1352,Enterococcus faecium,EntR-0001,,,,,,,no,,,,,NML,SRA1208654,,public,9FA6C66F071BBED1AD1D866A33F6D745,834257AFCC3CD3A4C43A84EC714100CA
SRR14026506,2021-03-22 03:16:12,2021-03-22 03:12:35,503094,231258479,503094,459,145,,https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/013697/SRR14026506,SRX10403048,EntR-0150,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8525742,SAMN14000055,simple,1352,Enterococcus faecium,EntR-0150,,,,,,,no,,,,,NML,SRA1208654,,public,5F023FB32C86C1389B642348E2DAC329,CF07C7277D9D6D794DA75B6D8D68226A
SRR14026493,2021-03-22 03:16:12,2021-03-22 03:12:37,463349,221473182,463349,477,141,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/013697/SRR14026493,SRX10403061,EntR-0182,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8525755,SAMN14000057,simple,1352,Enterococcus faecium,EntR-0182,,,,,,,no,,,,,NML,SRA1208654,,public,00A1A61260A0D82A33AA38513B1BCA0B,7D1A8213CA0CAF6B5F4C09B3536B4462
SRR14026502,2021-03-22 03:16:12,2021-03-22 03:12:52,507662,273712401,507662,539,158,,https://sra-download.ncbi.nlm.nih.gov/traces/sra27/SRR/013697/SRR14026502,SRX10403052,SWEnt-0932,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8525746,SAMN14000038,simple,1352,Enterococcus faecium,SWEnt-0932,,,,,,,no,,,,,NML,SRA1208654,,public,73941E25ABDDC053AA28E93CCF7F1C1F,40176436E5BC0488F5EA67A03CD46FD7
SRR14026504,2021-03-22 03:16:12,2021-03-22 03:12:39,639517,335237861,639517,524,194,,https://sra-download.ncbi.nlm.nih.gov/traces/sra27/SRR/013697/SRR14026504,SRX10403050,SWEnt-1012,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8525744,SAMN14000278,simple,1352,Enterococcus faecium,SWEnt-1012,,,,,,,no,,,,,NML,SRA1208654,,public,B84C6C9A0FA63F51B4605FF17CB15545,2492D12F25B56D0ABDD5D2CEAE74E1BC
SRR14026503,2021-03-22 03:16:12,2021-03-22 03:13:02,583158,274310290,583158,470,166,,https://sra-download.ncbi.nlm.nih.gov/traces/sra21/SRR/013697/SRR14026503,SRX10403051,SWEntR-0229,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8525745,SAMN14000295,simple,1352,Enterococcus faecium,SWEntR-0229,,,,,,,no,,,,,NML,SRA1208654,,public,05134D417E2858FA6C7887DF211DC6DC,4111F161BCDD19C8D4A74F9BF38CFEEA
SRR14026500,2021-03-22 03:16:12,2021-03-22 03:13:39,1195749,649727556,1195749,543,407,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/013697/SRR14026500,SRX10403054,SWEntR-0262,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8525748,SAMN14000292,simple,1352,Enterococcus faecium,SWEntR-0262,,,,,,,no,,,,,NML,SRA1208654,,public,D289D5E1C46D752D7506C92114732757,A8BC7C2394F8433EEBED47552D0A7827
SRR14026494,2021-03-22 03:16:12,2021-03-22 03:13:05,598128,321351264,598128,537,214,,https://sra-download.ncbi.nlm.nih.gov/traces/sra17/SRR/013697/SRR14026494,SRX10403060,SWEntR-0331,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8525754,SAMN14000291,simple,1352,Enterococcus faecium,SWEntR-0331,,,,,,,no,,,,,NML,SRA1208654,,public,D65989E16830462F02E9DB121969990E,70A3AF546A8473E9319150FA45D9F126
SRR14026507,2021-03-22 03:16:12,2021-03-22 03:12:37,531409,246896963,531409,464,152,,https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/013697/SRR14026507,SRX10403047,SWEntR-0348,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8525741,SAMN14000046,simple,1352,Enterococcus faecium,SWEntR-0348,,,,,,,no,,,,,NML,SRA1208654,,public,BEE8C7744A2B1008556E16AB2EB04BEC,A0534124B7BB8645D09633ADBD79CB20
SRR14026505,2021-03-22 03:16:12,2021-03-22 03:12:47,643248,285050239,643248,443,175,,https://sra-download.ncbi.nlm.nih.gov/traces/sra44/SRR/013697/SRR14026505,SRX10403049,SWEntR-0379,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8525743,SAMN14000047,simple,1352,Enterococcus faecium,SWEntR-0379,,,,,,,no,,,,,NML,SRA1208654,,public,B0411895A3836D4574EE48C925309161,3B91E7F7EFB9F6370AC01D6D538EC817
SRR14026497,2021-03-22 03:16:12,2021-03-22 03:12:31,551673,260307940,551673,471,161,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/013697/SRR14026497,SRX10403057,SWEntR-0396,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8525751,SAMN14000051,simple,1352,Enterococcus faecium,SWEntR-0396,,,,,,,no,,,,,NML,SRA1208654,,public,4B2D139D6B3E98E7D27E283F5AE1CE9E,D67A90FE94383B433D5054AE8A7AB547
SRR14022778,2021-03-21 22:26:37,2021-03-21 22:14:54,636601,322430026,636601,506,222,,https://sra-download.ncbi.nlm.nih.gov/traces/sra17/SRR/013694/SRR14022778,SRX10399346,ES-C-ST001-01FEB16-0145I,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8522109,SAMN14000268,simple,1352,Enterococcus faecium,ES-C-ST001-01FEB16-0145I,,,,,,,no,,,,,NML,SRA1208585,,public,59D653BB8A207FC86AC52D98E4CD4772,E6AB13B9C748A10D5E9C009631C609FF
SRR14022772,2021-03-21 22:19:13,2021-03-21 22:14:32,528817,252421913,528817,477,155,,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/013694/SRR14022772,SRX10399352,ES-C-ST001-05OCT15-0134B,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8522115,SAMN14000263,simple,1352,Enterococcus faecium,ES-C-ST001-05OCT15-0134B,,,,,,,no,,,,,NML,SRA1208585,,public,50D39F0AE20604284BF2B27DDBE7E1F7,2CE12B9D2A9878A4D59A763B45F8D6AD
SRR14022774,2021-03-21 22:16:30,2021-03-21 22:14:22,651581,334441183,651581,513,213,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/013694/SRR14022774,SRX10399350,ES-C-ST001-25AUG15-0117D,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8522113,SAMN14000245,simple,1352,Enterococcus faecium,ES-C-ST001-25AUG15-0117D,,,,,,,no,,,,,NML,SRA1208585,,public,D9140E4C6862CC355B79733028385B35,7E34F1B21963768EA158D1B9CA8DECF9
SRR14022781,2021-03-21 22:19:13,2021-03-21 22:14:28,340470,179006070,340470,525,127,,https://sra-download.ncbi.nlm.nih.gov/traces/sra62/SRR/013694/SRR14022781,SRX10399343,ES-C-ST002-01FEB16-0146C,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8522106,SAMN14000258,simple,1352,Enterococcus faecium,ES-C-ST002-01FEB16-0146C,,,,,,,no,,,,,NML,SRA1208585,,public,42E78A8617238951AB630C37C90E6B98,8775E44DEB367FA94A49DC439DBC7A9C
SRR14022767,2021-03-21 22:16:30,2021-03-21 22:14:40,537025,273841749,537025,509,169,,https://sra-download.ncbi.nlm.nih.gov/traces/sra69/SRR/013694/SRR14022767,SRX10399357,ES-C-ST002-07DEC15-0142D,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8522120,SAMN14000262,simple,1352,Enterococcus faecium,ES-C-ST002-07DEC15-0142D,,,,,,,no,,,,,NML,SRA1208585,,public,E7C1900E9B09ECD33579AC93B223C3CE,D246803AA6FE01AF119A62999621DD5E
SRR14022776,2021-03-21 22:20:58,2021-03-21 22:14:48,600139,315559622,600139,525,202,,https://sra-download.ncbi.nlm.nih.gov/traces/sra0/SRR/013694/SRR14022776,SRX10399348,ES-M-ST001-03MAR15-0067A,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8522111,SAMN14000221,simple,1352,Enterococcus faecium,ES-M-ST001-03MAR15-0067A,,,,,,,no,,,,,NML,SRA1208585,,public,3290F0B540FA500B575F1BE2AC4905F2,40A05D8B2FC35C75FFE78E7A4D980B03
SRR14022764,2021-03-21 22:20:58,2021-03-21 22:14:41,369925,188326834,369925,509,128,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/013694/SRR14022764,SRX10399360,ES-M-ST001-03MAY16-0152A,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8522123,SAMN14000239,simple,1352,Enterococcus faecium,ES-M-ST001-03MAY16-0152A,,,,,,,no,,,,,NML,SRA1208585,,public,F096BD9AF37D909DEC8F1EB8E5F2C0C5,E3322B6371998D972A3D6A42A2B93F03
SRR14022782,2021-03-21 22:20:58,2021-03-21 22:14:43,553041,279951224,553041,506,192,,https://sra-download.ncbi.nlm.nih.gov/traces/sra17/SRR/013694/SRR14022782,SRX10399342,ES-M-ST001-03MAY16-0152E,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8522105,SAMN14000242,simple,1352,Enterococcus faecium,ES-M-ST001-03MAY16-0152E,,,,,,,no,,,,,NML,SRA1208585,,public,A6B93C77A3374DE6AC7545052A5F0902,96701E5FFE6D509E4EC819A11FE20ECA
SRR14022783,2021-03-21 22:18:59,2021-03-21 22:15:42,463890,233022658,463890,502,156,,https://sra-download.ncbi.nlm.nih.gov/traces/sra8/SRR/013694/SRR14022783,SRX10399341,ES-M-ST001-03MAY16-0152J,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8522104,SAMN14000240,simple,1352,Enterococcus faecium,ES-M-ST001-03MAY16-0152J,,,,,,,no,,,,,NML,SRA1208585,,public,6B5E8B377CF8DD62139C11E634E5C403,737CA25BCE0242EC5C849BDC07C8AC8E
SRR14022762,2021-03-21 22:19:13,2021-03-21 22:14:52,511870,281161752,511870,549,200,,https://sra-download.ncbi.nlm.nih.gov/traces/sra56/SRR/013694/SRR14022762,SRX10399362,ES-M-ST001-03MAY16-0152L,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8522125,SAMN14000243,simple,1352,Enterococcus faecium,ES-M-ST001-03MAY16-0152L,,,,,,,no,,,,,NML,SRA1208585,,public,FDBAF405222B051A5D7B1D0620004D99,41B6380B03D2D74F3377A557DCDED6F5
SRR14022779,2021-03-21 22:16:30,2021-03-21 22:14:39,555983,278474723,555983,500,187,,https://sra-download.ncbi.nlm.nih.gov/traces/sra59/SRR/013694/SRR14022779,SRX10399345,ES-M-ST001-03MAY16-0152M,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8522108,SAMN14000241,simple,1352,Enterococcus faecium,ES-M-ST001-03MAY16-0152M,,,,,,,no,,,,,NML,SRA1208585,,public,5376B2EB543B267F198336EFFDDB8052,9297C9820C52CEA11B354BADD01BA16A
SRR14022780,2021-03-21 22:16:30,2021-03-21 22:14:43,562123,269296046,562123,479,176,,https://sra-download.ncbi.nlm.nih.gov/traces/sra0/SRR/013694/SRR14022780,SRX10399344,ES-M-ST001-03NOV15-0137E,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8522107,SAMN14000233,simple,1352,Enterococcus faecium,ES-M-ST001-03NOV15-0137E,,,,,,,no,,,,,NML,SRA1208585,,public,A64179E442CA454647857FDD04F565E5,7EEBEEBFB6ADC0DF9070299AA7A2DCDF
SRR14022765,2021-03-21 22:20:58,2021-03-21 22:14:12,341647,183730948,341647,537,131,,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/013694/SRR14022765,SRX10399359,ES-M-ST001-08MAR16-0147B,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8522122,SAMN14000234,simple,1352,Enterococcus faecium,ES-M-ST001-08MAR16-0147B,,,,,,,no,,,,,NML,SRA1208585,,public,0DD26D4309C5E29D624406452142F151,6CA60E6A41F069D550D1406F477AE4D9
SRR14022770,2021-03-21 22:20:58,2021-03-21 22:14:41,444980,232775326,444980,523,164,,https://sra-download.ncbi.nlm.nih.gov/traces/sra1/SRR/013694/SRR14022770,SRX10399354,ES-M-ST001-08MAR16-0147E,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8522117,SAMN14000235,simple,1352,Enterococcus faecium,ES-M-ST001-08MAR16-0147E,,,,,,,no,,,,,NML,SRA1208585,,public,52D49213FB2126DE88BD999F2C11DD20,2BB07DB80330137CD957D8970725C054
SRR14022771,2021-03-21 22:16:30,2021-03-21 22:14:09,386964,201693701,386964,521,143,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/013694/SRR14022771,SRX10399353,ES-M-ST001-08MAR16-0147M,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8522116,SAMN14000238,simple,1352,Enterococcus faecium,ES-M-ST001-08MAR16-0147M,,,,,,,no,,,,,NML,SRA1208585,,public,DECE0BD5C4FF42FDF50CB6DC4DED8F5A,65ED4EE10B0F06E92AB743A36AE36FB7
SRR14022766,2021-03-21 22:20:58,2021-03-21 22:14:20,520954,276564860,520954,530,173,,https://sra-download.ncbi.nlm.nih.gov/traces/sra1/SRR/013694/SRR14022766,SRX10399358,ES-M-ST001-13OCT14-0050M,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8522121,SAMN14000223,simple,1352,Enterococcus faecium,ES-M-ST001-13OCT14-0050M,,,,,,,no,,,,,NML,SRA1208585,,public,304A57099C24807C06B985327F74418C,50DE88DFD5AC5BE4C467DC1F46ED0A3E
SRR14022775,2021-03-21 22:19:13,2021-03-21 22:14:47,641945,305338038,641945,475,187,,https://sra-download.ncbi.nlm.nih.gov/traces/sra71/SRR/013694/SRR14022775,SRX10399349,ES-M-ST001-15SEP15-0124I,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8522112,SAMN14000227,simple,1352,Enterococcus faecium,ES-M-ST001-15SEP15-0124I,,,,,,,no,,,,,NML,SRA1208585,,public,B792CABFBA9BC90412F9699B48DD8519,A0C2202FD4615D0463A07EAB9D5D9C1C
SRR14022763,2021-03-21 22:18:59,2021-03-21 22:14:04,338850,157424918,338850,464,94,,https://sra-download.ncbi.nlm.nih.gov/traces/sra78/SRR/013694/SRR14022763,SRX10399361,ES-M-ST001-15SEP15-0124M,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8522124,SAMN14000230,simple,1352,Enterococcus faecium,ES-M-ST001-15SEP15-0124M,,,,,,,no,,,,,NML,SRA1208585,,public,EAE234658316A45521502344EEFCA0EC,00CB25911122BCD4CB99E2C2A24355E4
SRR14022769,2021-03-21 22:18:59,2021-03-21 22:14:33,394513,215725112,394513,546,136,,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/013694/SRR14022769,SRX10399355,ES-M-ST001-23NOV14-0060D,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8522118,SAMN14000222,simple,1352,Enterococcus faecium,ES-M-ST001-23NOV14-0060D,,,,,,,no,,,,,NML,SRA1208585,,public,FA22B9EE0D95E56627CB7314992F1923,D7385D5C486039185F408484141E65E6
SRR14022777,2021-03-21 22:20:58,2021-03-21 22:14:42,558945,282922162,558945,506,186,,https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/013694/SRR14022777,SRX10399347,ES-M-ST002-03NOV15-0138B,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8522110,SAMN14000224,simple,1352,Enterococcus faecium,ES-M-ST002-03NOV15-0138B,,,,,,,no,,,,,NML,SRA1208585,,public,495B9FDCDB7D549F52E7DF8F5EAA4066,4BD7FBF02EC41C151A57B7932FF6F51E
SRR14022773,2021-03-21 22:16:30,2021-03-21 22:15:12,607401,308931099,607401,508,201,,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/013694/SRR14022773,SRX10399351,ES-M-ST002-03NOV15-0138C,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8522114,SAMN14000225,simple,1352,Enterococcus faecium,ES-M-ST002-03NOV15-0138C,,,,,,,no,,,,,NML,SRA1208585,,public,BB7FA0EAEDF3A4FBB91EAC0550D33409,4BAF34EA842740E3E6A0C6980836703A
SRR14022768,2021-03-21 22:20:58,2021-03-21 22:14:34,549704,270105048,549704,491,178,,https://sra-download.ncbi.nlm.nih.gov/traces/sra7/SRR/013694/SRR14022768,SRX10399356,ES-M-ST002-03NOV15-0138D,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8522119,SAMN14000226,simple,1352,Enterococcus faecium,ES-M-ST002-03NOV15-0138D,,,,,,,no,,,,,NML,SRA1208585,,public,A1DD93BE125E115732E558CC9679F1D5,4810B08875DE18374BE115C1C2835AA3
SRR14010959,2021-03-20 02:10:41,2021-03-20 01:24:33,309001,182909957,309001,591,114,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/013682/SRR14010959,SRX10387788,VRE-0003,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP306461,PRJNA604849,3,604849,SRS8510886,SAMN14000206,simple,1352,Enterococcus faecium,VRE-0003,,,,,,,no,,,,,NML,SRA1208290,,public,2CF8EC2EB1AEA8B5D18D855D3949075A,793C553E62B691EFF45F46033E70FD20
